Solution Algo,Maze Algo,Multiple,Size,Time,Nv,Nde,Steps,Path Length,Maze Shortest Path
BFS,PRIM,1410,601,342979,160210,24549,160209,1295,1295
RIGHT HAND RULE,PRIM,1410,601,129751,28501,8170,51184,3987,1295
BFS,HUNT_AND_KILL,1410,601,386930,181411,33904,181410,1323,1323
RIGHT HAND RULE,HUNT_AND_KILL,1410,601,85338,19454,6627,34518,3207,1323
BFS,RECURSIVE_DIVISION,1410,601,348239,160655,5057,160654,1985,1985
RIGHT HAND RULE,RECURSIVE_DIVISION,1410,601,32835,10048,615,12664,4839,1985
BFS,DFS,1410,601,383919,179567,42259,179566,2451,2451
RIGHT HAND RULE,DFS,1410,601,36688,10288,3493,14946,5275,2451
BFS,PRIM,1410,601,351267,163319,25174,163318,1503,1503
RIGHT HAND RULE,PRIM,1410,601,181259,39696,11360,70192,6251,1503
BFS,HUNT_AND_KILL,1410,601,387109,181411,34001,181410,1319,1319
RIGHT HAND RULE,HUNT_AND_KILL,1410,601,183315,40538,14090,72374,4779,1319
BFS,RECURSIVE_DIVISION,1410,601,363390,167906,5657,167905,2247,2247
RIGHT HAND RULE,RECURSIVE_DIVISION,1410,601,96808,26891,1852,35454,8369,2247
BFS,DFS,1410,601,385640,181078,42688,181077,2243,2243
RIGHT HAND RULE,DFS,1410,601,42746,11460,4131,17444,4895,2243
BFS,PRIM,1410,601,353510,165499,25362,165498,1303,1303
RIGHT HAND RULE,PRIM,1410,601,108299,24493,6963,43310,3403,1303
BFS,HUNT_AND_KILL,1410,601,386805,181411,33922,181410,1291,1291
RIGHT HAND RULE,HUNT_AND_KILL,1410,601,169206,36911,12917,66258,5521,1291
BFS,RECURSIVE_DIVISION,1410,601,454681,211201,7087,211200,2327,2327
RIGHT HAND RULE,RECURSIVE_DIVISION,1410,601,44145,12989,957,17020,4945,2327
BFS,DFS,1410,601,381140,178440,42104,178439,2431,2431
RIGHT HAND RULE,DFS,1410,601,31074,8436,3041,13022,3255,2431
BFS,PRIM,1410,601,373391,174881,27008,174880,1429,1429
RIGHT HAND RULE,PRIM,1410,601,122816,27389,7798,48526,4059,1429
BFS,HUNT_AND_KILL,1410,601,386821,181407,33981,181406,1279,1279
RIGHT HAND RULE,HUNT_AND_KILL,1410,601,120955,26860,9241,47870,4585,1279
BFS,RECURSIVE_DIVISION,1410,601,384265,177830,5986,177829,2015,2015
RIGHT HAND RULE,RECURSIVE_DIVISION,1410,601,66143,18754,1193,24834,6313,2015
BFS,DFS,1410,601,386840,181302,42685,181301,2607,2607
RIGHT HAND RULE,DFS,1410,601,66669,17643,6423,27026,7115,2607
BFS,PRIM,1410,601,386656,181411,27972,181410,1281,1281
RIGHT HAND RULE,PRIM,1410,601,101499,22985,6634,40662,3257,1281
BFS,HUNT_AND_KILL,1410,601,324685,151351,28162,151350,1267,1267
RIGHT HAND RULE,HUNT_AND_KILL,1410,601,155335,33552,11843,60994,3807,1267
BFS,RECURSIVE_DIVISION,1410,601,313753,144319,4957,144318,1873,1873
RIGHT HAND RULE,RECURSIVE_DIVISION,1410,601,101507,28516,1835,36880,10569,1873
BFS,DFS,1410,601,385871,180721,42501,180720,2539,2539
RIGHT HAND RULE,DFS,1410,601,39775,10622,3685,16034,4995,2539
BFS,PRIM,1410,601,308875,143842,21988,143841,1291,1291
RIGHT HAND RULE,PRIM,1410,601,101505,22640,6463,40632,3507,1291
BFS,HUNT_AND_KILL,1410,601,307941,143216,26627,143215,1247,1247
RIGHT HAND RULE,HUNT_AND_KILL,1410,601,104159,23266,8020,41776,3513,1247
BFS,RECURSIVE_DIVISION,1410,601,454974,211580,6450,211579,4177,4177
RIGHT HAND RULE,RECURSIVE_DIVISION,1410,601,68419,20614,1159,26050,9923,4177
BFS,DFS,1410,601,383678,179779,42378,179778,2535,2535
RIGHT HAND RULE,DFS,1410,601,51761,14126,4982,21050,6995,2535
BFS,PRIM,1410,601,386320,181411,27979,181410,1281,1281
RIGHT HAND RULE,PRIM,1410,601,144193,31935,9093,56610,4963,1281
BFS,HUNT_AND_KILL,1410,601,344205,161029,30046,161028,1311,1311
RIGHT HAND RULE,HUNT_AND_KILL,1410,601,119524,26558,9064,47062,4283,1311
BFS,RECURSIVE_DIVISION,1410,601,452274,210313,7258,210312,2199,2199
RIGHT HAND RULE,RECURSIVE_DIVISION,1410,601,69055,19916,1425,26384,6921,2199
BFS,DFS,1410,601,379685,177812,41946,177811,2771,2771
RIGHT HAND RULE,DFS,1410,601,57563,15259,5591,23474,6807,2771
BFS,PRIM,1410,601,364645,170966,26335,170965,1335,1335
RIGHT HAND RULE,PRIM,1410,601,161669,35624,10265,63200,5365,1335
BFS,HUNT_AND_KILL,1410,601,351125,164334,30688,164333,1239,1239
RIGHT HAND RULE,HUNT_AND_KILL,1410,601,143817,31226,10945,56336,4141,1239
BFS,RECURSIVE_DIVISION,1410,601,442810,206206,6902,206205,2939,2939
RIGHT HAND RULE,RECURSIVE_DIVISION,1410,601,96811,26871,1777,35610,8907,2939
BFS,DFS,1410,601,385040,180467,42488,180466,2591,2591
RIGHT HAND RULE,DFS,1410,601,52413,14380,5012,21270,6035,2591
BFS,PRIM,1410,601,380987,178792,27629,178791,1295,1295
RIGHT HAND RULE,PRIM,1410,601,151763,33272,9584,59316,4429,1295
BFS,HUNT_AND_KILL,1410,601,324609,151230,28169,151229,1339,1339
RIGHT HAND RULE,HUNT_AND_KILL,1410,601,201610,43276,15230,78438,5009,1339
BFS,RECURSIVE_DIVISION,1410,601,453504,210928,6838,210927,3237,3237
RIGHT HAND RULE,RECURSIVE_DIVISION,1410,601,77675,22907,1470,29964,8145,3237
BFS,DFS,1410,601,383793,179656,42418,179655,2247,2247
RIGHT HAND RULE,DFS,1410,601,27397,7785,2578,11234,4275,2247
BFS,PRIM,1410,601,293719,136520,20995,136519,1407,1407
RIGHT HAND RULE,PRIM,1410,601,178018,38585,11091,68852,6041,1407
BFS,HUNT_AND_KILL,1410,601,386317,181411,33734,181410,1275,1275
RIGHT HAND RULE,HUNT_AND_KILL,1410,601,201013,44093,15101,78776,4829,1275
BFS,RECURSIVE_DIVISION,1410,601,448753,208775,7298,208774,2475,2475
RIGHT HAND RULE,RECURSIVE_DIVISION,1410,601,66806,19645,1285,25250,7841,2475
BFS,DFS,1410,601,386170,181086,42667,181085,2355,2355
RIGHT HAND RULE,DFS,1410,601,35676,9786,3449,14662,4491,2355
BFS,PRIM,1410,601,343344,160426,24628,160425,1297,1297
RIGHT HAND RULE,PRIM,1410,601,99175,22635,6312,39560,4103,1297
BFS,HUNT_AND_KILL,1410,601,344955,161208,29982,161207,1259,1259
RIGHT HAND RULE,HUNT_AND_KILL,1410,601,99210,22626,7614,39796,4081,1259
BFS,RECURSIVE_DIVISION,1410,601,379412,175653,5821,175652,2769,2769
RIGHT HAND RULE,RECURSIVE_DIVISION,1410,601,114625,31680,2148,41398,12237,2769
BFS,DFS,1425,601,371844,173953,40890,173952,2279,2279
RIGHT HAND RULE,DFS,1425,601,33428,9083,3170,13674,4303,2279
BFS,PRIM,1425,601,386151,181227,28058,181226,1383,1383
RIGHT HAND RULE,PRIM,1425,601,190924,41733,11907,73936,6285,1383
BFS,HUNT_AND_KILL,1425,601,386668,181426,33887,181425,1241,1241
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,170212,36904,12982,66580,4121,1241
BFS,RECURSIVE_DIVISION,1425,601,444519,207168,7047,207167,1955,1955
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,62594,18436,1242,24068,7057,1955
BFS,DFS,1425,601,377611,176889,41687,176888,2283,2283
RIGHT HAND RULE,DFS,1425,601,36769,10010,3485,14930,4979,2283
BFS,PRIM,1425,601,359586,168369,25961,168368,1487,1487
RIGHT HAND RULE,PRIM,1425,601,79662,18559,5202,32518,3157,1487
BFS,HUNT_AND_KILL,1425,601,386507,181426,33911,181425,1267,1267
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,114457,25391,8893,45610,3585,1267
BFS,RECURSIVE_DIVISION,1425,601,445725,207654,6673,207653,3523,3523
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,110197,31071,2001,39484,13461,3523
BFS,DFS,1425,601,383052,179534,42209,179533,2319,2319
RIGHT HAND RULE,DFS,1425,601,54559,14587,5229,22226,6479,2319
BFS,PRIM,1425,601,376525,176781,27228,176780,1455,1455
RIGHT HAND RULE,PRIM,1425,601,123031,27135,7791,48446,4061,1455
BFS,HUNT_AND_KILL,1425,601,342584,159971,29752,159970,1303,1303
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,110286,24553,8567,44380,3049,1303
BFS,RECURSIVE_DIVISION,1425,601,430876,200118,6881,200117,2371,2371
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,99416,27737,1909,36828,8149,2371
BFS,DFS,1425,601,385317,180766,42478,180765,2695,2695
RIGHT HAND RULE,DFS,1425,601,39325,10558,3759,16114,4699,2695
BFS,PRIM,1425,601,307384,142822,21934,142821,1275,1275
RIGHT HAND RULE,PRIM,1425,601,140405,31128,8854,55416,4915,1275
BFS,HUNT_AND_KILL,1425,601,321785,149993,27689,149992,1271,1271
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,167790,36389,12645,65756,3833,1271
BFS,RECURSIVE_DIVISION,1425,601,447799,208097,7062,208096,1837,1837
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,123162,34457,2457,46052,9519,1837
BFS,DFS,1425,601,383449,179858,42322,179857,2615,2615
RIGHT HAND RULE,DFS,1425,601,51675,13732,5001,21054,5383,2615
BFS,PRIM,1425,601,342752,160379,24708,160378,1351,1351
RIGHT HAND RULE,PRIM,1425,601,185276,39937,11500,71386,6429,1351
BFS,HUNT_AND_KILL,1425,601,327081,152463,28419,152462,1343,1343
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,155935,33703,11903,60666,5149,1343
BFS,RECURSIVE_DIVISION,1425,601,442935,206184,6998,206183,2373,2373
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,39607,12190,741,15666,5607,2373
BFS,DFS,1425,601,386757,181367,42627,181366,2635,2635
RIGHT HAND RULE,DFS,1425,601,55114,14772,5343,22466,6431,2635
BFS,PRIM,1425,601,366656,171509,26395,171508,1395,1395
RIGHT HAND RULE,PRIM,1425,601,108079,24344,6943,43162,3101,1395
BFS,HUNT_AND_KILL,1425,601,385927,181174,33921,181173,1307,1307
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,168216,36863,12916,66306,4519,1307
BFS,RECURSIVE_DIVISION,1425,601,391253,181676,6087,181675,1637,1637
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,57365,17414,976,22714,7539,1637
BFS,DFS,1425,601,386451,180906,42601,180905,2267,2267
RIGHT HAND RULE,DFS,1425,601,49630,13314,4710,19918,6263,2267
BFS,PRIM,1425,601,387835,181426,28076,181425,1397,1397
RIGHT HAND RULE,PRIM,1425,601,110537,25226,7145,44370,4491,1397
BFS,HUNT_AND_KILL,1425,601,341806,159785,29800,159784,1267,1267
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,167207,36159,12600,64994,4521,1267
BFS,RECURSIVE_DIVISION,1425,601,384313,178072,6014,178071,1949,1949
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,38884,12213,826,15472,4743,1949
BFS,DFS,1425,601,376888,177138,41696,177137,2387,2387
RIGHT HAND RULE,DFS,1425,601,33079,8984,3149,13604,4077,2387
BFS,PRIM,1425,601,349480,163329,25048,163328,1371,1371
RIGHT HAND RULE,PRIM,1425,601,116546,25840,7427,46628,3333,1371
BFS,HUNT_AND_KILL,1425,601,336169,156950,29053,156949,1355,1355
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,190070,40934,14285,73814,5385,1355
BFS,RECURSIVE_DIVISION,1425,601,380300,175765,6016,175764,2317,2317
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,94158,26496,2012,34946,9111,2317
BFS,DFS,1425,601,386336,181167,42654,181166,2611,2611
RIGHT HAND RULE,DFS,1425,601,45448,12215,4323,18450,5131,2611
BFS,PRIM,1425,601,387076,181426,28089,181425,1279,1279
RIGHT HAND RULE,PRIM,1425,601,91181,20730,5882,36428,4211,1279
BFS,HUNT_AND_KILL,1425,601,357871,167647,31053,167646,1431,1431
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,74404,17081,5775,30290,2741,1431
BFS,RECURSIVE_DIVISION,1425,601,412385,191685,6349,191684,2759,2759
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,111200,31222,1958,40322,11417,2759
BFS,DFS,1425,601,385352,180775,42502,180774,2343,2343
RIGHT HAND RULE,DFS,1425,601,34602,9300,3287,14170,4299,2343
BFS,PRIM,1425,601,385894,181426,28020,181425,1311,1311
RIGHT HAND RULE,PRIM,1425,601,125858,28021,8101,50440,3603,1311
BFS,HUNT_AND_KILL,1425,601,373579,175131,32757,175130,1375,1375
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,116697,25859,8961,46680,3273,1375
BFS,RECURSIVE_DIVISION,1425,601,452271,210494,7075,210493,2723,2723
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,83204,24151,1687,31424,9149,2723
BFS,DFS,1425,601,385975,180724,42511,180723,2451,2451
RIGHT HAND RULE,DFS,1425,601,36079,9935,3423,14910,4667,2451
BFS,PRIM,1425,601,368902,173151,26647,173150,1343,1343
RIGHT HAND RULE,PRIM,1425,601,178352,38608,11128,68922,4859,1343
BFS,HUNT_AND_KILL,1425,601,385858,181192,33775,181191,1299,1299
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,181171,39901,13907,71158,6367,1299
BFS,RECURSIVE_DIVISION,1425,601,358134,165111,5557,165110,2281,2281
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,37014,11283,715,14546,4833,2281
BFS,DFS,1425,601,386302,181392,42683,181391,2423,2423
RIGHT HAND RULE,DFS,1425,601,57207,15221,5623,23514,6331,2423
BFS,PRIM,1425,601,386758,181416,27819,181415,1459,1459
RIGHT HAND RULE,PRIM,1425,601,146220,32405,9163,57516,5165,1459
BFS,HUNT_AND_KILL,1425,601,305173,141758,26373,141757,1239,1239
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,131208,29166,10087,52000,3851,1239
BFS,RECURSIVE_DIVISION,1425,601,452819,210641,7163,210640,2437,2437
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,70505,20008,1416,26390,7025,2437
BFS,DFS,1425,601,376856,176501,41634,176500,2455,2455
RIGHT HAND RULE,DFS,1425,601,37051,9862,3497,15042,4211,2455
BFS,PRIM,1425,601,333159,155638,23904,155637,1279,1279
RIGHT HAND RULE,PRIM,1425,601,97414,22036,6143,38630,4167,1279
BFS,HUNT_AND_KILL,1425,601,318803,148703,27805,148702,1223,1223
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,144989,32099,11186,57596,4265,1223
BFS,RECURSIVE_DIVISION,1425,601,450875,210155,7423,210154,2319,2319
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,63826,18379,1284,24232,6955,2319
BFS,DFS,1425,601,385503,180829,42532,180828,2467,2467
RIGHT HAND RULE,DFS,1425,601,36638,9652,3571,15162,3991,2467
BFS,PRIM,1425,601,333792,155802,24001,155801,1287,1287
RIGHT HAND RULE,PRIM,1425,601,81921,18642,5213,32626,3367,1287
BFS,HUNT_AND_KILL,1425,601,383689,180042,33664,180041,1223,1223
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,178375,38668,13431,69552,4307,1223
BFS,RECURSIVE_DIVISION,1425,601,449064,208828,7134,208827,2265,2265
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,84143,24713,1597,31952,9391,2265
BFS,DFS,1425,601,384910,180826,42575,180825,2299,2299
RIGHT HAND RULE,DFS,1425,601,29156,8056,2744,12034,3931,2299
BFS,PRIM,1425,601,349835,163604,25181,163603,1329,1329
RIGHT HAND RULE,PRIM,1425,601,112599,25671,7249,45006,4705,1329
BFS,HUNT_AND_KILL,1425,601,382441,179611,33406,179610,1271,1271
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,168864,36525,12705,65636,4209,1271
BFS,RECURSIVE_DIVISION,1425,601,455407,211865,7080,211864,3731,3731
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,65506,19036,1129,24244,8565,3731
BFS,DFS,1425,601,386411,181245,42633,181244,2347,2347
RIGHT HAND RULE,DFS,1425,601,32570,8918,3056,13306,4351,2347
BFS,PRIM,1425,601,387103,181426,27922,181425,1435,1435
RIGHT HAND RULE,PRIM,1425,601,95005,21387,6011,37998,3639,1435
BFS,HUNT_AND_KILL,1425,601,352448,164822,30767,164821,1275,1275
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,148277,32595,11286,57944,5089,1275
BFS,RECURSIVE_DIVISION,1425,601,451343,209835,7063,209834,3227,3227
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,69753,20790,1291,27330,7259,3227
BFS,DFS,1425,601,386736,181157,42667,181156,2395,2395
RIGHT HAND RULE,DFS,1425,601,63300,16641,6153,25706,6515,2395
BFS,PRIM,1425,601,386800,181353,27790,181352,1419,1419
RIGHT HAND RULE,PRIM,1425,601,188479,41337,11902,73744,6009,1419
BFS,HUNT_AND_KILL,1425,601,387563,181424,33827,181423,1251,1251
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,102360,23475,7864,41372,3995,1251
BFS,RECURSIVE_DIVISION,1425,601,385910,178314,5626,178313,2747,2747
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,93502,26937,1693,34852,5377,2747
BFS,DFS,1425,601,383184,179437,42293,179436,2443,2443
RIGHT HAND RULE,DFS,1425,601,54431,14781,5267,22254,7075,2443
BFS,PRIM,1425,601,381818,179061,27547,179060,1425,1425
RIGHT HAND RULE,PRIM,1425,601,158356,34640,9950,61524,5101,1425
BFS,HUNT_AND_KILL,1425,601,340304,158955,29515,158954,1451,1451
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,264755,56309,19901,102234,6063,1451
BFS,RECURSIVE_DIVISION,1425,601,448889,208566,6973,208565,3269,3269
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,96893,27097,1811,35114,11339,3269
BFS,DFS,1425,601,386749,181043,42585,181042,2683,2683
RIGHT HAND RULE,DFS,1425,601,60096,16175,5804,24414,7183,2683
BFS,PRIM,1425,601,386463,181426,28133,181425,1333,1333
RIGHT HAND RULE,PRIM,1425,601,117370,26878,7646,47232,5383,1333
BFS,HUNT_AND_KILL,1425,601,373815,175367,32731,175366,1235,1235
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,210205,45633,16214,82468,5667,1235
BFS,RECURSIVE_DIVISION,1425,601,420518,194594,6749,194593,2289,2289
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,95184,26858,1820,34836,11433,2289
BFS,DFS,1425,601,385121,180535,42489,180534,2243,2243
RIGHT HAND RULE,DFS,1425,601,38728,10420,3697,15794,4755,2243
BFS,PRIM,1425,601,386868,181413,27938,181412,1295,1295
RIGHT HAND RULE,PRIM,1425,601,132695,29620,8467,52448,4743,1295
BFS,HUNT_AND_KILL,1425,601,378224,177377,33222,177376,1305,1305
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,185516,40462,14036,72748,5341,1305
BFS,RECURSIVE_DIVISION,1425,601,452976,210690,6880,210689,4097,4097
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,78893,23243,1535,30322,8793,4097
BFS,DFS,1425,601,384285,180105,42383,180104,2403,2403
RIGHT HAND RULE,DFS,1425,601,64750,17622,6263,26230,8323,2403
BFS,PRIM,1425,601,373649,175265,26939,175264,1551,1551
RIGHT HAND RULE,PRIM,1425,601,182619,39942,11568,71094,6125,1551
BFS,HUNT_AND_KILL,1425,601,317076,147561,27291,147560,1267,1267
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,165059,36461,12392,65076,5487,1267
BFS,RECURSIVE_DIVISION,1425,601,365350,168764,5443,168763,2307,2307
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,145149,41056,2706,53366,14585,2307
BFS,DFS,1425,601,387041,181344,42635,181343,2521,2521
RIGHT HAND RULE,DFS,1425,601,43876,11968,4178,17782,6027,2521
BFS,PRIM,1425,601,386568,181417,27977,181416,1335,1335
RIGHT HAND RULE,PRIM,1425,601,120014,26993,7797,48096,3927,1335
BFS,HUNT_AND_KILL,1425,601,373057,174804,32645,174803,1299,1299
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,165497,36144,12688,65178,4075,1299
BFS,RECURSIVE_DIVISION,1425,601,443546,205170,7115,205169,2339,2339
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,74576,21578,1412,27874,8533,2339
BFS,DFS,1425,601,375949,175490,41357,175489,2483,2483
RIGHT HAND RULE,DFS,1425,601,26874,7649,2525,11090,4171,2483
BFS,PRIM,1425,601,381170,178736,27567,178735,1311,1311
RIGHT HAND RULE,PRIM,1425,601,137077,30633,8659,54114,5147,1311
BFS,HUNT_AND_KILL,1425,601,432328,181426,33980,181425,1243,1243
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,206429,43432,15343,78704,4067,1243
BFS,RECURSIVE_DIVISION,1425,601,417330,193420,6294,193419,2705,2705
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,84573,24427,1688,31972,8829,2705
BFS,DFS,1425,601,380236,178211,41917,178210,1967,1967
RIGHT HAND RULE,DFS,1425,601,40216,10857,3841,16476,4189,1967
BFS,PRIM,1425,601,383482,179849,27652,179848,1303,1303
RIGHT HAND RULE,PRIM,1425,601,175811,38434,10794,68020,5769,1303
BFS,HUNT_AND_KILL,1425,601,386924,181426,33840,181425,1363,1363
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,116605,25996,8784,46524,3813,1363
BFS,RECURSIVE_DIVISION,1425,601,385876,177920,6086,177919,2253,2253
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,60697,17446,1183,22926,6727,2253
BFS,DFS,1425,601,386430,180868,42585,180867,2295,2295
RIGHT HAND RULE,DFS,1425,601,33166,9011,3115,13452,4419,2295
BFS,PRIM,1425,601,359924,168929,25803,168928,1469,1469
RIGHT HAND RULE,PRIM,1425,601,204499,44224,12593,78472,6113,1469
BFS,HUNT_AND_KILL,1425,601,378672,177439,33089,177438,1239,1239
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,222449,47688,16780,85990,4499,1239
BFS,RECURSIVE_DIVISION,1425,601,452081,210092,7304,210091,2547,2547
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,79892,23228,1621,30668,7073,2547
BFS,DFS,1425,601,387093,181380,42679,181379,2259,2259
RIGHT HAND RULE,DFS,1425,601,34665,9605,3265,14246,4819,2259
BFS,PRIM,1425,601,386404,181426,28028,181425,1321,1321
RIGHT HAND RULE,PRIM,1425,601,127326,28514,8123,50458,4679,1321
BFS,HUNT_AND_KILL,1425,601,343692,160794,29892,160793,1355,1355
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,163040,35609,12279,63658,5263,1355
BFS,RECURSIVE_DIVISION,1425,601,395122,183018,6471,183017,1959,1959
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,88099,24899,1773,32882,8223,1959
BFS,DFS,1425,601,377943,176999,41576,176998,2223,2223
RIGHT HAND RULE,DFS,1425,601,51862,13690,5000,21162,5203,2223
BFS,PRIM,1425,601,365104,171077,26319,171076,1335,1335
RIGHT HAND RULE,PRIM,1425,601,114290,25114,7244,45340,3351,1335
BFS,HUNT_AND_KILL,1425,601,382728,179317,33452,179316,1375,1375
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,75463,17398,5990,30840,2655,1375
BFS,RECURSIVE_DIVISION,1425,601,446800,207593,6767,207592,1709,1709
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,33968,10173,645,13214,4657,1709
BFS,DFS,1425,601,387387,181423,42774,181422,2647,2647
RIGHT HAND RULE,DFS,1425,601,35626,9682,3336,14446,4827,2647
BFS,PRIM,1425,601,370018,173586,26769,173585,1343,1343
RIGHT HAND RULE,PRIM,1425,601,139842,30734,8779,54782,4399,1343
BFS,HUNT_AND_KILL,1425,601,386878,181394,33635,181393,1419,1419
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,208709,44754,15604,80678,5911,1419
BFS,RECURSIVE_DIVISION,1425,601,348656,160709,5279,160708,1873,1873
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,99700,28317,1784,36268,12657,1873
BFS,DFS,1425,601,385815,180863,42529,180862,2391,2391
RIGHT HAND RULE,DFS,1425,601,33026,8950,3123,13602,4039,2391
BFS,PRIM,1425,601,386777,181426,28017,181425,1281,1281
RIGHT HAND RULE,PRIM,1425,601,155121,33753,9826,60570,4735,1281
BFS,HUNT_AND_KILL,1425,601,386884,181424,33918,181423,1257,1257
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,140458,31015,10899,55916,4305,1257
BFS,RECURSIVE_DIVISION,1425,601,443645,206182,7050,206181,3533,3533
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,94865,27283,1637,34764,11509,3533
BFS,DFS,1425,601,386083,180695,42495,180694,2479,2479
RIGHT HAND RULE,DFS,1425,601,34010,9261,3222,13846,4455,2479
BFS,PRIM,1425,601,384350,180002,27631,180001,1467,1467
RIGHT HAND RULE,PRIM,1425,601,61174,14417,3987,25064,2273,1467
BFS,HUNT_AND_KILL,1425,601,386231,181151,33743,181150,1311,1311
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,115186,26409,8860,46536,4757,1311
BFS,RECURSIVE_DIVISION,1425,601,420551,194691,6649,194690,2027,2027
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,66512,19220,1245,24918,7213,2027
BFS,DFS,1425,601,397960,178329,41988,178328,2495,2495
RIGHT HAND RULE,DFS,1425,601,52409,13701,4880,20922,5863,2495
BFS,PRIM,1425,601,615047,181420,28074,181419,1491,1491
RIGHT HAND RULE,PRIM,1425,601,210762,36990,10582,65678,5679,1491
BFS,HUNT_AND_KILL,1425,601,385565,180286,33590,180285,1459,1459
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,83785,18980,6620,34392,2123,1459
BFS,RECURSIVE_DIVISION,1425,601,434447,201660,6723,201659,1755,1755
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,53745,16543,1113,21326,6919,1755
BFS,DFS,1425,601,386226,181258,42638,181257,2335,2335
RIGHT HAND RULE,DFS,1425,601,30081,8066,2860,12474,3323,2335
BFS,PRIM,1425,601,369198,172980,26467,172979,1615,1615
RIGHT HAND RULE,PRIM,1425,601,50167,11977,3311,20840,2147,1615
BFS,HUNT_AND_KILL,1425,601,375169,175851,32767,175850,1357,1357
RIGHT HAND RULE,HUNT_AND_KILL,1425,601,105550,23517,8017,42148,2761,1357
BFS,RECURSIVE_DIVISION,1425,601,300097,137392,4603,137391,1969,1969
RIGHT HAND RULE,RECURSIVE_DIVISION,1425,601,81015,23263,1583,30224,8533,1969
BFS,DFS,1425,601,371933,174070,40991,174069,2215,2215
RIGHT HAND RULE,DFS,1425,601,41367,11481,4003,16986,5771,2215
BFS,PRIM,1425,601,386835,181426,27948,181425,1267,1267
