Solution Algo,Maze Algo,Multiple,Size,Time,Nv,Nde,Steps,Path Length,Maze Shortest Path
BFS,DFS,0,761,153500,227094,56832,227093,43719,43719
RIGHT HAND RULE,DFS,0,761,245131,176149,76869,308578,43719,43719
BFS,PRIM,0,761,191419,288801,46712,288800,1651,1651
RIGHT HAND RULE,PRIM,0,761,202538,131429,41960,261206,1651,1651
BFS,HUNT_AND_KILL,0,761,58705,82361,15911,82360,1615,1615
RIGHT HAND RULE,HUNT_AND_KILL,0,761,261969,168129,65496,334642,1615,1615
BFS,RECURSIVE_DIVISION,0,761,210531,311296,10704,311295,16245,16245
RIGHT HAND RULE,RECURSIVE_DIVISION,0,761,138053,117435,8245,169468,19133,16245
BFS,DFS,0,761,87253,125575,31587,125574,26127,26127
RIGHT HAND RULE,DFS,0,761,347187,233591,110085,441054,26127,26127
BFS,PRIM,0,761,193820,288801,46832,288800,1635,1635
RIGHT HAND RULE,PRIM,0,761,210145,135423,43530,269210,1635,1635
BFS,HUNT_AND_KILL,0,761,141959,210600,41017,210599,1599,1599
RIGHT HAND RULE,HUNT_AND_KILL,0,761,201705,131253,51167,260906,1599,1599
BFS,RECURSIVE_DIVISION,0,761,173864,253306,8539,253305,16921,16921
RIGHT HAND RULE,RECURSIVE_DIVISION,0,761,121708,104509,7330,150140,19793,16921
BFS,DFS,0,761,99452,143583,36089,143582,26847,26847
RIGHT HAND RULE,DFS,0,761,322214,218883,102579,410918,26847,26847
BFS,PRIM,0,761,194572,288799,46766,288798,1703,1703
RIGHT HAND RULE,PRIM,0,761,220866,143755,46290,285806,1703,1703
BFS,HUNT_AND_KILL,0,761,192911,285835,56140,285834,1751,1751
RIGHT HAND RULE,HUNT_AND_KILL,0,761,121995,82409,32014,163066,1751,1751
BFS,RECURSIVE_DIVISION,0,761,219987,323171,10725,323170,20683,20683
RIGHT HAND RULE,RECURSIVE_DIVISION,0,761,217168,168527,11266,245254,24229,20683
BFS,DFS,0,761,121762,175637,44075,175636,35239,35239
RIGHT HAND RULE,DFS,0,761,152181,116073,48967,196906,35239,35239
BFS,PRIM,0,761,193389,288801,46731,288800,1683,1683
RIGHT HAND RULE,PRIM,0,761,262054,166117,53325,330550,1683,1683
BFS,HUNT_AND_KILL,0,761,146151,215278,42332,215277,1939,1939
RIGHT HAND RULE,HUNT_AND_KILL,0,761,421694,265105,104108,528270,1939,1939
BFS,RECURSIVE_DIVISION,0,761,167897,247644,8913,247643,10409,10409
RIGHT HAND RULE,RECURSIVE_DIVISION,0,761,196571,158956,11772,237018,12283,10409
BFS,DFS,0,761,152656,220383,55285,220382,44967,44967
RIGHT HAND RULE,DFS,0,761,202842,152397,64745,259826,44967,44967
BFS,PRIM,0,761,152023,225669,36353,225668,1651,1651
RIGHT HAND RULE,PRIM,0,761,262038,166821,53664,331990,1651,1651
BFS,HUNT_AND_KILL,0,761,137640,204167,39911,204166,1551,1551
RIGHT HAND RULE,HUNT_AND_KILL,0,761,244948,158749,62146,315946,1551,1551
BFS,RECURSIVE_DIVISION,0,761,225159,331639,11855,331638,13501,13501
RIGHT HAND RULE,RECURSIVE_DIVISION,0,761,273407,217669,15981,324750,16349,13501
BFS,DFS,0,761,64323,88430,22543,88429,16475,16475
RIGHT HAND RULE,DFS,0,761,170304,118369,54939,220262,16475,16475
BFS,PRIM,0,761,195370,288800,46889,288799,1691,1691
RIGHT HAND RULE,PRIM,0,761,261284,166697,53869,331702,1691,1691
BFS,HUNT_AND_KILL,0,761,61130,86875,16898,86874,1603,1603
RIGHT HAND RULE,HUNT_AND_KILL,0,761,210214,136359,53303,271114,1603,1603
BFS,RECURSIVE_DIVISION,0,761,226896,334005,10967,334004,23969,23969
RIGHT HAND RULE,RECURSIVE_DIVISION,0,761,192703,161808,10688,232704,27889,23969
BFS,DFS,0,761,154420,225022,56359,225021,30519,30519
RIGHT HAND RULE,DFS,0,761,249442,173685,78828,316850,30519,30519
BFS,PRIM,0,761,94141,136422,21933,136421,1679,1679
RIGHT HAND RULE,PRIM,0,761,169804,110571,35520,219462,1679,1679
BFS,HUNT_AND_KILL,0,761,193535,288535,56606,288534,1763,1763
RIGHT HAND RULE,HUNT_AND_KILL,0,761,298141,190649,74596,379534,1763,1763
BFS,RECURSIVE_DIVISION,0,761,227708,336192,12252,336191,13995,13995
RIGHT HAND RULE,RECURSIVE_DIVISION,0,761,194043,157289,11900,231694,16749,13995
BFS,DFS,0,761,133603,195763,48967,195762,30203,30203
RIGHT HAND RULE,DFS,0,761,196332,141581,62846,252958,30203,30203
BFS,PRIM,0,761,148084,217413,35006,217412,1651,1651
RIGHT HAND RULE,PRIM,0,761,168990,109953,35286,218254,1651,1651
BFS,HUNT_AND_KILL,0,761,193876,288801,56828,288800,1579,1579
RIGHT HAND RULE,HUNT_AND_KILL,0,761,260455,167069,65503,332558,1579,1579
BFS,RECURSIVE_DIVISION,0,761,214831,316028,10815,316027,17011,17011
RIGHT HAND RULE,RECURSIVE_DIVISION,0,761,305081,234935,16248,349516,19961,17011
BFS,DFS,0,761,84277,119394,30155,119393,28559,28559
RIGHT HAND RULE,DFS,0,761,116788,89799,37491,151038,28559,28559
BFS,PRIM,0,761,192701,288799,46757,288798,1687,1687
RIGHT HAND RULE,PRIM,0,761,226076,143531,46298,285374,1687,1687
BFS,HUNT_AND_KILL,0,761,194868,288801,56753,288800,1639,1639
RIGHT HAND RULE,HUNT_AND_KILL,0,761,257362,167437,65407,333234,1639,1639
BFS,RECURSIVE_DIVISION,0,761,228612,335608,11987,335607,15883,15883
RIGHT HAND RULE,RECURSIVE_DIVISION,0,761,219454,177654,12912,263194,18827,15883
BFS,DFS,0,761,82175,117577,29621,117576,26523,26523
RIGHT HAND RULE,DFS,0,761,136551,101215,43667,175906,26523,26523
BFS,PRIM,0,761,145277,214147,34555,214146,1671,1671
RIGHT HAND RULE,PRIM,0,761,226278,144459,46732,287246,1671,1671
BFS,HUNT_AND_KILL,0,761,194013,288801,56722,288800,1611,1611
RIGHT HAND RULE,HUNT_AND_KILL,0,761,227883,148211,57828,294810,1611,1611
BFS,RECURSIVE_DIVISION,0,761,229048,335780,12048,335779,13605,13605
RIGHT HAND RULE,RECURSIVE_DIVISION,0,761,261787,206552,15150,306418,16093,13605
BFS,DFS,0,761,120994,175332,43924,175331,28479,28479
RIGHT HAND RULE,DFS,0,761,257150,179683,82579,330886,28479,28479
BFS,PRIM,0,761,142965,210082,33737,210081,1635,1635
RIGHT HAND RULE,PRIM,0,761,209784,135395,43753,269154,1635,1635
BFS,HUNT_AND_KILL,0,761,195299,288801,56812,288800,1611,1611
RIGHT HAND RULE,HUNT_AND_KILL,0,761,248596,161655,63288,321698,1611,1611
BFS,RECURSIVE_DIVISION,0,761,147223,214312,7237,214311,8293,8293
RIGHT HAND RULE,RECURSIVE_DIVISION,0,761,66042,57261,3929,82066,9741,8293
BFS,DFS,0,761,83853,118854,30127,118853,21943,21943
RIGHT HAND RULE,DFS,0,761,263441,179143,83913,336342,21943,21943
BFS,PRIM,0,761,93015,134799,21651,134798,1651,1651
RIGHT HAND RULE,PRIM,0,761,186014,120815,38855,239978,1651,1651
BFS,HUNT_AND_KILL,0,761,146112,217028,42606,217027,1975,1975
RIGHT HAND RULE,HUNT_AND_KILL,0,761,26043,19239,6951,36502,1975,1975
BFS,RECURSIVE_DIVISION,0,761,228219,336129,12115,336128,12557,12557
RIGHT HAND RULE,RECURSIVE_DIVISION,0,761,291045,229023,17223,342820,14721,12557
BFS,DFS,0,761,160180,233663,58575,233662,39887,39887
RIGHT HAND RULE,DFS,0,761,261765,188305,83985,336722,39887,39887
BFS,PRIM,0,761,174903,261344,42316,261343,1743,1743
RIGHT HAND RULE,PRIM,0,761,145197,95669,30726,189594,1743,1743
BFS,HUNT_AND_KILL,0,761,193462,287641,56498,287640,1731,1731
RIGHT HAND RULE,HUNT_AND_KILL,0,761,109336,73345,28436,144958,1731,1731
BFS,RECURSIVE_DIVISION,0,761,212691,311843,10446,311842,17299,17299
RIGHT HAND RULE,RECURSIVE_DIVISION,0,761,187835,155952,10863,228794,20613,17299
BFS,DFS,0,761,141047,204373,51396,204372,38339,38339
